<Date>, <Time>, <Open>, <High>, <Low>, <Close>, <Volume>
2019/8/1 星期四,14:25:00,7620,7620,7615,7615,500
2019/8/1 星期四,14:30:00,7615,7625,7615,7620,1944
2019/8/1 星期四,14:35:00,7620,7630,7620,7620,1796
2019/8/1 星期四,14:40:00,7620,7625,7620,7625,1364
2019/8/1 星期四,14:45:00,7620,7630,7620,7625,1244
2019/8/1 星期四,14:50:00,7625,7630,7620,7620,1872
2019/8/1 星期四,14:55:00,7620,7625,7620,7625,1568
2019/8/1 星期四,15:00:00,7620,7625,7610,7610,6370
2019/8/2 星期五,09:05:00,7570,7570,7490,7505,60524
2019/8/2 星期五,09:10:00,7505,7545,7500,7520,18532
2019/8/2 星期五,09:15:00,7520,7540,7515,7530,10382
2019/8/2 星期五,09:20:00,7530,7540,7520,7535,7110
2019/8/2 星期五,09:25:00,7530,7550,7525,7550,7226
2019/8/2 星期五,09:30:00,7550,7565,7545,7555,5206
2019/8/2 星期五,09:35:00,7555,7555,7545,7545,4230
2019/8/2 星期五,09:40:00,7545,7560,7545,7545,1782
2019/8/2 星期五,09:45:00,7550,7560,7545,7560,1742
2019/8/2 星期五,09:50:00,7555,7560,7540,7545,3174
2019/8/2 星期五,09:55:00,7545,7550,7540,7540,2552
2019/8/2 星期五,10:00:00,7545,7545,7535,7540,2092
2019/8/2 星期五,10:05:00,7535,7545,7535,7545,3782
2019/8/2 星期五,10:10:00,7545,7550,7535,7540,3348
2019/8/2 星期五,10:15:00,7540,7545,7540,7540,1376
2019/8/2 星期五,10:35:00,7545,7550,7540,7545,1862
2019/8/2 星期五,10:40:00,7545,7545,7535,7540,2076
2019/8/2 星期五,10:45:00,7540,7545,7540,7545,904
2019/8/2 星期五,10:50:00,7545,7545,7535,7540,1494
2019/8/2 星期五,10:55:00,7545,7545,7540,7545,1976
2019/8/2 星期五,11:00:00,7545,7545,7535,7535,1204
2019/8/2 星期五,11:05:00,7540,7550,7535,7545,3170
2019/8/2 星期五,11:10:00,7540,7545,7530,7535,1998
2019/8/2 星期五,11:15:00,7535,7540,7535,7540,800
2019/8/2 星期五,11:20:00,7540,7540,7535,7540,106
2019/8/2 星期五,11:25:00,7535,7545,7535,7545,1156
2019/8/2 星期五,11:30:00,7545,7545,7535,7535,714
2019/8/2 星期五,13:35:00,7540,7540,7525,7530,2600
2019/8/2 星期五,13:40:00,7530,7535,7525,7525,2662
2019/8/2 星期五,13:45:00,7530,7535,7525,7530,902
2019/8/2 星期五,13:50:00,7525,7530,7515,7515,3086
2019/8/2 星期五,13:55:00,7515,7525,7515,7520,1902
2019/8/2 星期五,14:00:00,7520,7525,7515,7525,1234
2019/8/2 星期五,14:05:00,7520,7525,7515,7520,2404
2019/8/2 星期五,14:10:00,7520,7530,7520,7525,1380
2019/8/2 星期五,14:15:00,7530,7530,7520,7525,488
2019/8/2 星期五,14:20:00,7525,7530,7525,7525,1228
2019/8/2 星期五,14:25:00,7525,7530,7515,7515,2740
2019/8/2 星期五,14:30:00,7520,7520,7515,7520,1472
2019/8/2 星期五,14:35:00,7520,7525,7520,7520,1010
2019/8/2 星期五,14:40:00,7520,7525,7520,7520,350
2019/8/2 星期五,14:45:00,7520,7520,7515,7515,2094
2019/8/2 星期五,14:50:00,7520,7525,7515,7520,2174
2019/8/2 星期五,14:55:00,7520,7525,7520,7520,596
2019/8/2 星期五,15:00:00,7525,7525,7520,7520,3110
2019/8/5 星期一,09:05:00,7485,7490,7465,7480,8840
2019/8/5 星期一,09:10:00,7480,7485,7450,7450,11702
2019/8/5 星期一,09:15:00,7455,7470,7450,7455,8208
2019/8/5 星期一,09:20:00,7455,7470,7450,7460,6862
2019/8/5 星期一,09:25:00,7465,7470,7455,7460,6414
2019/8/5 星期一,09:30:00,7460,7460,7430,7440,13390
2019/8/5 星期一,09:35:00,7435,7455,7425,7450,8098
2019/8/5 星期一,09:40:00,7450,7450,7440,7450,2640
2019/8/5 星期一,09:45:00,7445,7455,7440,7450,3436
2019/8/5 星期一,09:50:00,7445,7455,7440,7445,3702
